IId sex Anho Population d_fibra p_vellongras peso_vivo
Merino42725 M 2022 Azangaro 13.07 4.03 43.51
Merino42726 F 2022 Azangaro 9.84 3.13 0
Merino42727 M 2022 Azangaro 14.76 0.28 45.06
Merino42728 F 2022 Azangaro 11.24 0.22 44.91
Merino42729 M 2022 Azangaro 11.45 0.9 42.67
Merino42730 F 2022 Azangaro 11.04 3.67 43.09
Merino42731 M 2022 Azangaro 11.49 2.2 44.39
Merino42732 F 2022 Azangaro 10.73 2.07 42.44
Merino42733 M 2022 Azangaro 9.92 3.98 0
Merino42734 F 2022 Azangaro 10.79 0.34 44.01
Merino42735 M 2022 Azangaro 11.94 1.3 0
Merino42736 F 2022 Azangaro 0 0 43.99
Merino42737 M 2022 Azangaro 13.08 2.65 44.65
Merino42738 F 2022 Azangaro 11.27 1.01 0
Merino42739 M 2022 Azangaro 12.32 4.7 0
Merino42740 F 2022 Azangaro 10.21 1.71 43.46
Merino42741 M 2022 Azangaro 0 1.79 45.13
Merino42742 F 2022 Azangaro 13.16 2.58 45.22
Merino42743 M 2022 Azangaro 13.48 3.44 45
Merino42744 F 2022 Azangaro 13.67 1.08 45.26
Merino42745 M 2022 Azangaro 12.06 0.49 42.19
Merino42746 F 2022 Azangaro 11.89 0 0
Merino42747 M 2022 Azangaro 10.72 2.94 45.5
Merino42748 F 2022 Azangaro 11.54 0.51 43.34
Merino42749 M 2022 Azangaro 0 1.99 44.56
Merino42750 F 2022 Azangaro 13.34 3.94 44.57
Merino42751 M 2022 Azangaro 11.86 0 43.96
Merino42752 F 2022 Azangaro 12.98 2.67 45.26
Merino42753 M 2022 Azangaro 11.37 0 44.52
Merino42754 F 2022 Azangaro 11.86 0 43.49
Merino42755 M 2022 Azangaro 10.98 4.24 0
Merino42756 F 2022 Azangaro 11.25 3.85 0
Merino42757 M 2022 Azangaro 11.56 0 0
Merino42758 F 2022 Azangaro 10.34 3.61 45.1
Merino42759 M 2022 Azangaro 12.95 4.72 44.59
Merino42760 F 2022 Azangaro 12.3 2.23 45.8
Merino42761 M 2022 Azangaro 10.87 1.18 44.65
Merino42762 F 2022 Azangaro 11.25 0.16 45.08
Merino42763 M 2022 Azangaro 11.66 0.98 44.27
Merino42764 F 2022 Azangaro 10.98 0 45.57
Merino42765 M 2022 Azangaro 11.4 3.91 42.94
Merino42766 F 2022 Azangaro 12.49 1.82 42.95
Merino42767 M 2022 Azangaro 0 2.91 44.67
Merino42768 F 2022 Azangaro 11.82 1.99 45.14
Merino42769 M 2022 Azangaro 11.96 0 0
Merino42770 F 2022 Azangaro 11.07 1.89 45.34
Merino42771 M 2022 Azangaro 12.13 2.12 46.48
Merino42772 F 2022 Azangaro 13.07 3.8 43.11
Merino42773 M 2022 Azangaro 13.13 0.49 46.15
Merino42774 F 2022 Azangaro 10.44 0 46.31
Merino42775 M 2022 Azangaro 9.59 2.34 43.82
Merino42776 F 2022 Azangaro 10.97 2.41 42.66
Merino42777 M 2022 Azangaro 13.04 0 45.64
Merino42778 F 2022 Azangaro 0 2.66 44.9
Merino42779 M 2022 Azangaro 12.15 0.0500000000000003 0
Merino42780 F 2022 Azangaro 10.67 2.89 46.81
Merino42781 M 2022 Azangaro 0 3.5 0
Merino42782 F 2022 Azangaro 10.96 2.98 0
Merino42783 M 2022 Azangaro 10.82 3.73 0
Merino42784 F 2022 Azangaro 14.03 4.58 45.68
Merino42785 M 2022 Azangaro 11.33 2.36 44.17
Merino42786 F 2022 Azangaro 11.31 3.53 43.54
Merino42787 M 2022 Azangaro 12.21 1.28 43.73
Merino42788 F 2022 Azangaro 12.26 0 43.34
Merino42789 M 2022 Azangaro 11.17 3.42 0
Merino42790 F 2022 Azangaro 12.66 0.18 44.11
Merino42791 M 2022 Azangaro 0 0 46.63
Merino42792 F 2022 Azangaro 10.59 1.26 0
Merino42793 M 2022 Azangaro 0 1.36 44.33
Merino42794 F 2022 Azangaro 9.57 2.45 45.11
Merino42795 M 2022 Azangaro 11.77 3.63 46.77
Merino42796 F 2022 Azangaro 10.36 3.04 44.13
Merino42797 M 2022 Azangaro 11.43 1.08 45.78
Merino42798 F 2022 Azangaro 11.35 1.1 44.09
Merino42799 M 2022 Azangaro 11.56 1.68 45.7
Merino42800 F 2022 Azangaro 0 0.86 43.57
Merino42801 M 2022 Azangaro 12.36 2.39 45.82
Merino42802 F 2022 Azangaro 11.41 0 44.96
Merino42803 M 2022 Azangaro 12.5 1.84 44.5
Merino42804 F 2022 Azangaro 11.45 0.99 44.92
Merino42805 M 2022 Azangaro 11.88 0 43.89
Merino42806 F 2022 Azangaro 0 2.17 44.05
Merino42807 M 2022 Azangaro 10.75 1.79 0
Merino42808 F 2022 Azangaro 11.14 0.93 42.31
Merino42809 M 2022 Azangaro 12.45 0 43.92
Merino42810 F 2022 Azangaro 11.74 3.58 46.28
Merino42811 M 2022 Azangaro 12.14 1.87 44
Merino42812 F 2022 Azangaro 12.78 0.33 42.65
Merino42813 M 2022 Azangaro 12.11 1.58 41.71
Merino42814 F 2022 Azangaro 13.83 0.19 45.03
Merino42815 M 2022 Azangaro 10.99 0 42.61
Merino42816 F 2022 Azangaro 10.13 1.09 43.08
Merino42817 M 2022 Azangaro 11.54 0 0
Merino42818 F 2022 Azangaro 12.19 1.53 43.42
Merino42819 M 2022 Azangaro 11.08 0.78 0
Merino42820 F 2022 Azangaro 11.7 3.07 42.69
Merino42821 M 2022 Azangaro 12.5 0 45.22
Merino42822 F 2022 Azangaro 11.98 0 42.79
Merino42823 M 2022 Azangaro 11.42 0.82 43.24
Merino42824 F 2022 Azangaro 11.27 2.06 44.68
Merino42825 M 2022 Azangaro 12.21 5.77 42.57
Merino42826 F 2022 Azangaro 10.91 0.53 44.4
Merino42827 M 2022 Azangaro 9.53 5.14 45.47
Merino42828 F 2022 Azangaro 12.15 2.28 47.09
Merino42829 M 2022 Azangaro 10.48 3.35 42.94
Merino42830 F 2022 Azangaro 0 0 46.11
Merino42831 M 2022 Azangaro 11 0 43.22
Merino42832 F 2022 Azangaro 12.32 0 43.96
Merino42833 M 2022 Azangaro 11.63 2.38 44.87
Merino42834 F 2022 Azangaro 11.91 0 45.47
Merino42835 M 2022 Azangaro 12.37 3.54 0
Merino42836 F 2022 Azangaro 11.26 4.69 45.26
Merino42837 M 2022 Azangaro 12.46 0 43.35
Merino42838 F 2022 Azangaro 9.89 0 0
Merino42839 M 2022 Azangaro 10.17 0 46.17
Merino42840 F 2022 Azangaro 12.4 5.67 44.13
Merino42841 M 2022 Azangaro 12.76 3.87 44.56
Merino42842 F 2022 Azangaro 10.96 2.26 0
Merino42843 M 2022 Azangaro 9.83 1.99 45.04
Merino42844 F 2022 Azangaro 13.94 3.57 45.41
Merino42845 M 2022 Azangaro 12.05 2.47 46.17
Merino42846 F 2022 Azangaro 11.32 1.4 44.35
Merino42847 M 2022 Azangaro 11.21 0.17 44.31
Merino42848 F 2022 Azangaro 11.49 4.24 43.47
Merino42849 M 2022 Azangaro 11.85 2.91 44.27
Merino42850 F 2022 Azangaro 11.71 0.39 41.59
Merino42851 M 2022 Azangaro 11.35 0 43.89
Merino42852 F 2022 Azangaro 11.52 0 44.82
Merino42853 M 2022 Azangaro 0 2.9 45.52
Merino42854 F 2022 Azangaro 10.93 2.5 46.55
Merino42855 M 2022 Azangaro 12.66 3.69 45.25
Merino42856 F 2022 Azangaro 12.33 4.1 0
Merino42857 M 2022 Azangaro 10.71 4.47 44.09
Merino42858 F 2022 Azangaro 12.07 2.83 0
Merino42859 M 2022 Azangaro 12.28 1.24 44.74
Merino42860 F 2022 Azangaro 0 0 45.5
Merino42861 M 2022 Azangaro 11.67 3.86 47.78
Merino42862 F 2022 Azangaro 13.25 3.93 44.57
Merino42863 M 2022 Azangaro 11.75 0 44.63
Merino42864 F 2022 Azangaro 12.01 0.39 0
Merino42865 M 2022 Azangaro 12.61 2.12 43.43
Merino42866 F 2022 Azangaro 11.77 1.04 41.98
Merino42867 M 2022 Azangaro 0 0 0
Merino42868 F 2022 Azangaro 11.54 4.28 46.06
Merino42869 M 2022 Azangaro 11.36 1.07 0
Merino42870 F 2022 Azangaro 9.39 1.88 45.27
Merino42871 M 2022 Azangaro 12.34 1.75 43.86
Merino42872 F 2022 Azangaro 11.81 0 0
Merino42873 M 2022 Azangaro 11.13 2.21 43.76
Merino42874 F 2022 Azangaro 13.23 2.22 44.47
Merino42875 M 2022 Azangaro 10.38 0 44.3
Merino42876 F 2022 Azangaro 10.73 0 44.59
Merino42877 M 2022 Azangaro 12.86 5.47 44.72
Merino42878 F 2022 Azangaro 12.37 2.82 44.73
Merino42879 M 2022 Azangaro 11.43 0 43.6
Merino42880 F 2022 Azangaro 12.11 2.72 45.83
Merino42881 M 2022 Azangaro 11.21 4.16 46.15
Merino42882 F 2022 Azangaro 10.17 2.52 0
Merino42883 M 2022 Azangaro 12.51 1.6 43.96
Merino42884 F 2022 Azangaro 12.6 2.37 43.53
Merino42885 M 2022 Azangaro 9.4 0 0
Merino42886 F 2022 Azangaro 0 0 0
Merino42887 M 2022 Azangaro 8.94 0 43.54
Merino42888 F 2022 Azangaro 0 3.09 43.71
Merino42889 M 2022 Azangaro 0 0 43.63
Merino42890 F 2022 Azangaro 13.03 1.7 43.86
Merino42891 M 2022 Azangaro 12 3.12 46.61
Merino42892 F 2022 Azangaro 11.72 1.27 45.78
Merino42893 M 2022 Azangaro 0 0 43.78
Merino42894 F 2022 Azangaro 9.58 0 44.95
Merino42895 M 2022 Azangaro 12.47 1.87 44.32
Merino42896 F 2022 Azangaro 13.16 0.85 44.8
Merino42897 M 2022 Azangaro 9.53 2.66 44.92
Merino42898 F 2022 Azangaro 11.47 2.17 0
Merino42899 M 2022 Azangaro 11.49 2.98 43.43
Merino42900 F 2022 Azangaro 0 0 42.5
Merino42901 M 2022 Azangaro 10.65 0 43.69
Merino42902 F 2022 Azangaro 12.93 0 43.77
Merino42903 M 2022 Azangaro 10.58 0.59 44.81
Merino42904 F 2022 Azangaro 11.22 1.42 0
Merino42905 M 2022 Azangaro 12.68 1.19 46.51
Merino42906 F 2022 Azangaro 11.36 0 43.09
Merino42907 M 2022 Azangaro 10.02 2.48 42.74
Merino42908 F 2022 Azangaro 0 0.63 41.26
Merino42909 M 2022 Azangaro 11.06 0.44 0
Merino42910 F 2022 Azangaro 11.07 0 45.54
Merino42911 M 2022 Azangaro 11.46 2.97 44.31
Merino42912 F 2022 Azangaro 0 1.38 45.09
Merino42913 M 2022 Azangaro 11.06 0 0
Merino42914 F 2022 Azangaro 12.58 1.78 41.89
Merino42915 M 2022 Azangaro 11.88 4.3 44.12
Merino42916 F 2022 Azangaro 10.28 2.74 0
Merino42917 M 2022 Azangaro 10.56 0.93 42.78
Merino42918 F 2022 Azangaro 12.11 2.77 45.4
Merino42919 M 2022 Azangaro 10.15 1.98 45.24
Merino42920 F 2022 Azangaro 12.01 1.61 0
Merino42921 M 2022 Azangaro 12.26 0.32 44.47
Merino42922 F 2022 Azangaro 12.11 2.42 45.9
Merino42923 M 2022 Azangaro 0 0.53 45.77
Merino42924 F 2022 Azangaro 11.45 3.52 45.53
Merino42925 M 2022 Azangaro 12.7 3.16 44.33
Merino42926 F 2022 Azangaro 12.81 0 43.51
Merino42927 M 2022 Azangaro 10.69 1.63 44.67
Merino42928 F 2022 Azangaro 11.66 1.88 43.67
Merino42929 M 2022 Azangaro 0 2.75 44.65
Merino42930 F 2022 Azangaro 11.64 0.9 0
Merino42931 M 2022 Azangaro 11.07 1.76 43.87
Merino42932 F 2022 Azangaro 11.54 0.11 44.64
Merino42933 M 2022 Azangaro 11.4 3.78 44.58
Merino42934 F 2022 Azangaro 10.54 4.43 45.09
Merino42935 M 2022 Azangaro 12.87 1.93 0
Merino42936 F 2022 Azangaro 12.28 0.83 0
Merino42937 M 2022 Azangaro 10.9 1.7 0
Merino42938 F 2022 Azangaro 11.1 1.65 45.54
Merino42939 M 2022 Azangaro 13.46 0 45.18
Merino42940 F 2022 Azangaro 11.79 0.02 42.71
Merino42941 M 2022 Azangaro 11.97 2.38 43.29
Merino42942 F 2022 Azangaro 10.4 1.48 43.58
Merino42943 M 2022 Azangaro 11.06 0 43.76
Merino42944 F 2022 Azangaro 9.73 2.88 0
Merino42945 M 2022 Azangaro 11.71 2.65 45.74
Merino42946 F 2022 Azangaro 10.87 1.81 45.45
Merino42947 M 2022 Azangaro 11.86 1.74 44.78
Merino42948 F 2022 Azangaro 13.33 0.43 44.65
Merino42949 M 2022 Azangaro 10.4 2.35 43.36
Merino42950 F 2022 Azangaro 9.36 0 0
Merino42951 M 2022 Azangaro 10.84 1.54 46.59
Merino42952 F 2022 Azangaro 13.17 1.56 45.06
Merino42953 M 2022 Azangaro 11.99 1.57 45.46
Merino42954 F 2022 Azangaro 0 0 43.74
Merino42955 M 2022 Azangaro 11.53 0 0
Merino42956 F 2022 Azangaro 10.81 0 43.81
Merino42957 M 2022 Azangaro 0 3.54 42.82
Merino42958 F 2022 Azangaro 11.5 0 0
Merino42959 M 2022 Azangaro 12.08 2.79 0
Merino42960 F 2022 Azangaro 10.43 0 43.36
Merino42961 M 2022 Azangaro 10.41 0 47.15
Merino42962 F 2022 Azangaro 11.85 1.37 0
Merino42963 M 2022 Azangaro 10.81 0 45.72
Merino42964 F 2022 Azangaro 12.15 0.72 44.94
Merino42965 M 2022 Azangaro 0 2.35 44.79
Merino42966 F 2022 Azangaro 0 1.63 45.34
Merino42967 M 2022 Azangaro 0 1 42.54
Merino42968 F 2022 Azangaro 10.81 4.33 44.28
Merino42969 M 2022 Azangaro 11.57 2.49 0
Merino42970 F 2022 Azangaro 11.63 5.31 46.12
Merino42971 M 2022 Azangaro 11.4 2.33 44.09
Merino42972 F 2022 Azangaro 12.94 2.06 42.47
Merino42973 M 2022 Azangaro 10.95 2.97 0
Merino42974 F 2022 Azangaro 13.03 0.87 0
Merino42975 M 2022 Azangaro 10.85 1.11 44.47
Merino42976 F 2022 Azangaro 12.3 0 45.28
Merino42977 M 2022 Azangaro 12.07 0 43.77
Merino42978 F 2022 Azangaro 12.18 0 44.94
Merino42979 M 2022 Azangaro 11.3 0 43.65
Merino42980 F 2022 Azangaro 12.94 3.17 0
Merino42981 M 2022 Azangaro 10.78 0 43.92
Merino42982 F 2022 Azangaro 10.69 6.39 44.93
Merino42983 M 2022 Azangaro 11.52 2.22 44.41
Merino42984 F 2022 Azangaro 10.21 2.02 44.33
Merino42985 M 2022 Azangaro 9.99 0.28 43.82
Merino42986 F 2022 Azangaro 0 0.44 44.77
Merino42987 M 2022 Azangaro 11.56 1.36 44.93
Merino42988 F 2022 Azangaro 9.96 0.88 43.68
Merino42989 M 2022 Azangaro 12 0 44.77
Merino42990 F 2022 Azangaro 11.95 1.1 45.53
Merino42991 M 2022 Espinar 14.35 4.14 44.17
Merino42992 F 2022 Espinar 14.53 1.99 44.21
Merino42993 M 2022 Espinar 0 3.37 0
Merino42994 F 2022 Espinar 14.71 2.05 43.21
Merino42995 M 2022 Espinar 14.45 3.06 0
Merino42996 F 2022 Espinar 14.9 2.17 43.59
Merino42997 M 2022 Espinar 13.06 1.17 44.2
Merino42998 F 2022 Espinar 0 0.58 44.53
Merino42999 M 2022 Espinar 0 3.77 44.31
Merino43000 F 2022 Espinar 0 2.57 0
Merino43001 M 2022 Espinar 12.64 5.32 47.17
Merino43002 F 2022 Espinar 10.99 1.56 46.87
Merino43003 M 2022 Espinar 13.03 1.75 44.52
Merino43004 F 2022 Espinar 12.59 3.28 43.44
Merino43005 M 2022 Espinar 14.16 3.44 44.5
Merino43006 F 2022 Espinar 14.3 0 44.15
Merino43007 M 2022 Espinar 15.02 0.39 44.85
Merino43008 F 2022 Espinar 14.18 0 44.36
Merino43009 M 2022 Espinar 12.43 1.96 0
Merino43010 F 2022 Espinar 11.66 0 43.4
Merino43011 M 2022 Espinar 13.3 1.4 44.03
Merino43012 F 2022 Espinar 12.58 2.64 42.6
Merino43013 M 2022 Espinar 12.7 1.56 44.87
Merino43014 F 2022 Espinar 12.99 0.48 43.22
Merino43015 M 2022 Espinar 15.36 0 43.91
Merino43016 F 2022 Espinar 0 1.6 44.54
Merino43017 M 2022 Espinar 13.85 3.4 0
Merino43018 F 2022 Espinar 13.25 0 43.46
Merino43019 M 2022 Espinar 15 4.05 0
Merino43020 F 2022 Espinar 11.47 3.71 46.46
Merino43021 M 2022 Espinar 0 0 44.5
Merino43022 F 2022 Espinar 13.82 3.95 47.05
Merino43023 M 2022 Espinar 14.49 2.86 0
Merino43024 F 2022 Espinar 12.79 2.26 46.17
Merino43025 M 2022 Espinar 12.43 2.28 43.68
Merino43026 F 2022 Espinar 12.74 0 0
Merino43027 M 2022 Espinar 14.78 3.18 45.97
Merino43028 F 2022 Espinar 14.28 1.79 46.55
Merino43029 M 2022 Espinar 13.86 1.38 0
Merino43030 F 2022 Espinar 11.8 0.06 44.73
Merino43031 M 2022 Espinar 12.36 0.0900000000000003 43.26
Merino43032 F 2022 Espinar 0 0.95 42.15
Merino43033 M 2022 Espinar 12.71 1.22 0
Merino43034 F 2022 Espinar 13.36 1.42 44.84
Merino43035 M 2022 Espinar 13.72 2 45.11
Merino43036 F 2022 Espinar 14.08 0.12 43.49
Merino43037 M 2022 Espinar 13.55 3.14 45.85
Merino43038 F 2022 Espinar 13.15 2.12 0
Merino43039 M 2022 Espinar 0 1.37 47.45
Merino43040 F 2022 Espinar 13.29 1.59 0
Merino43041 M 2022 Espinar 12.59 3.99 44.96
Merino43042 F 2022 Espinar 0 2.41 43.69
Merino43043 M 2022 Espinar 0 0.85 44.69
Merino43044 F 2022 Espinar 12.63 3.92 45.1
Merino43045 M 2022 Espinar 0 3.41 0
Merino43046 F 2022 Espinar 13.26 3.34 0
Merino43047 M 2022 Espinar 12.37 2.18 44.21
Merino43048 F 2022 Espinar 14.68 2.96 45.21
Merino43049 M 2022 Espinar 0 2.59 43.91
Merino43050 F 2022 Espinar 13.6 2 44.88
Merino43051 M 2022 Espinar 12.94 0 0
Merino43052 F 2022 Espinar 12.54 1.43 42.48
Merino43053 M 2022 Espinar 11.68 1.29 43.97
Merino43054 F 2022 Espinar 12.77 1.87 45.88
Merino43055 M 2022 Espinar 12.7 1.8 46.77
Merino43056 F 2022 Espinar 15.14 4.57 45.58
Merino43057 M 2022 Espinar 12.65 1.7 43.14
Merino43058 F 2022 Espinar 15.78 3.62 45.71
Merino43059 M 2022 Espinar 13.54 2.85 45.21
Merino43060 F 2022 Espinar 13.22 1.79 45.53
Merino43061 M 2022 Espinar 0 0 0
Merino43062 F 2022 Espinar 14.33 5.04 45.97
Merino43063 M 2022 Espinar 14.15 0 42.35
Merino43064 F 2022 Espinar 0 4.84 45.48
Merino43065 M 2022 Espinar 13.63 1.15 43.93
Merino43066 F 2022 Espinar 0 0.55 45.91
Merino43067 M 2022 Espinar 12.51 0 43.27
Merino43068 F 2022 Espinar 11.94 2.12 44.59
Merino43069 M 2022 Espinar 13.38 0 0
Merino43070 F 2022 Espinar 13.44 3.63 42.64
Merino43071 M 2022 Espinar 0 0.25 45.15
Merino43072 F 2022 Espinar 13.25 1.77 0
Merino43073 M 2022 Espinar 13.69 0.23 45.68
Merino43074 F 2022 Espinar 14.57 0 45.43
Merino43075 M 2022 Espinar 13.57 0.32 44.42
Merino43076 F 2022 Espinar 14.17 4.89 0
Merino43077 M 2022 Espinar 15.01 2.9 46.1
Merino43078 F 2022 Espinar 14.98 6.13 45.57
Merino43079 M 2022 Espinar 11.63 0 43.83
Merino43080 F 2022 Espinar 13.44 3.39 46.32
Merino43081 M 2022 Espinar 15.16 0 44.69
Merino43082 F 2022 Espinar 13.73 0 0
Merino43083 M 2022 Espinar 12.66 2.8 46.77
Merino43084 F 2022 Espinar 13.71 4.6 45.95
Merino43085 M 2022 Espinar 13.06 1.01 44.07
Merino43086 F 2022 Espinar 12.66 2.38 43.38
Merino43087 M 2022 Espinar 11.81 4.66 44.08
Merino43088 F 2022 Espinar 13.29 1.93 46.73
Merino43089 M 2022 Espinar 13.68 2.9 46.57
Merino43090 F 2022 Espinar 0 0 43.65
Merino43091 M 2022 Espinar 13.68 2.85 43.75
Merino43092 F 2022 Espinar 0 1.8 44.72
Merino43093 M 2022 Espinar 13.38 1.31 0
Merino43094 F 2022 Espinar 12.78 0 44.6
Merino43095 M 2022 Espinar 13.3 2.46 46.3
Merino43096 F 2022 Espinar 13.27 2.9 44.69
Merino43097 M 2022 Espinar 13.02 0 44.65
Merino43098 F 2022 Espinar 12.84 2.23 46.62
Merino43099 M 2022 Espinar 12.19 1.63 45.29
Merino43100 F 2022 Espinar 0 2.14 44.41
Merino43101 M 2022 Espinar 13.24 0 43.53
Merino43102 F 2022 Espinar 0 0.2 44.3
Merino43103 M 2022 Espinar 13.27 1.38 46.49
Merino43104 F 2022 Espinar 0 1.5 44.54
Merino43105 M 2022 Espinar 14.3 0 44.89
Merino43106 F 2022 Espinar 13.12 2.91 43.52
Merino43107 M 2022 Espinar 13.87 0 45.67
Merino43108 F 2022 Espinar 13.27 0 46.34
Merino43109 M 2022 Espinar 13.1 0.42 43.75
Merino43110 F 2022 Espinar 13.05 0.8 0
Merino43111 M 2022 Espinar 13.01 2.24 44.52
Merino43112 F 2022 Espinar 12.92 0 0
Merino43113 M 2022 Espinar 0 3.78 43.57
Merino43114 F 2022 Espinar 13.69 0.0900000000000003 44.11
Merino43115 M 2022 Espinar 14.36 5.12 0
Merino43116 F 2022 Espinar 0 1.24 45.29
Merino43117 M 2022 Espinar 13.41 1.96 0
Merino43118 F 2022 Espinar 0 1.89 44.18
Merino43119 M 2022 Espinar 13.12 0.65 45.02
Merino43120 F 2022 Espinar 15.41 0 0
Merino43121 M 2022 Espinar 13.02 0.57 44.94
Merino43122 F 2022 Espinar 12.97 0 46.01
Merino43123 M 2022 Espinar 12.01 1.35 44.62
Merino43124 F 2022 Espinar 12.38 2.06 44.55
Merino43125 M 2022 Espinar 14.14 2 44.7
Merino43126 F 2022 Espinar 13.74 2.09 0
Merino43127 M 2022 Espinar 0 1.85 42.88
Merino43128 F 2022 Espinar 12.76 3.02 0
Merino43129 M 2022 Espinar 12.99 2.19 45.48
Merino43130 F 2022 Espinar 12.04 3 43.73
Merino43131 M 2022 Espinar 13.28 1.79 45.05
Merino43132 F 2022 Espinar 13.06 2.83 0
Merino43133 M 2022 Espinar 11.4 0 45.69
Merino43134 F 2022 Espinar 12.13 0.27 44.84
Merino43135 M 2022 Espinar 0 2.91 42.19
Merino43136 F 2022 Espinar 12.42 1.8 45.45
Merino43137 M 2022 Espinar 13.1 2.98 46.73
Merino43138 F 2022 Espinar 11.91 5.06 44.41
Merino43139 M 2022 Espinar 11.57 2.29 44.84
Merino43140 F 2022 Espinar 13.11 0 45.75
Merino43141 M 2022 Espinar 14.02 2.85 0
Merino43142 F 2022 Espinar 11.4 2.75 0
Merino43143 M 2022 Espinar 11.94 0 44.17
Merino43144 F 2022 Espinar 0 1.83 45.74
Merino43145 M 2022 Espinar 12.82 0 46.12
Merino43146 F 2022 Espinar 11.81 0 47.18
Merino43147 M 2022 Espinar 13.73 2.23 43.61
Merino43148 F 2022 Espinar 12.52 0 44.29
Merino43149 M 2022 Espinar 16.01 2.35 44.18
Merino43150 F 2022 Espinar 13.97 1.69 43.61
Merino43151 M 2022 Espinar 11.37 0.38 45.21
Merino43152 F 2022 Espinar 13.88 0 45.58
Merino43153 M 2022 Espinar 13.46 2.43 0
Merino43154 F 2022 Espinar 14.52 3.37 44.76
Merino43155 M 2022 Espinar 12.79 1.34 0
Merino43156 F 2022 Espinar 13.6 0 44.18
Merino43157 M 2022 Espinar 13.61 2.9 44.67
Merino43158 F 2022 Espinar 0 2.06 44.01
Merino43159 M 2022 Espinar 14.4 0.68 43.65
Merino43160 F 2022 Espinar 11.84 3.94 44.57
Merino43161 M 2022 Espinar 11.55 0 0
Merino43162 F 2022 Espinar 12.96 3.84 45.68
Merino43163 M 2022 Espinar 10.67 4.23 45.45
Merino43164 F 2022 Espinar 13.35 1.97 45.91
Merino43165 M 2022 Espinar 13.12 0 42.61
Merino43166 F 2022 Espinar 14.02 1.75 42.16
Merino43167 M 2022 Espinar 0 2.51 45.87
Merino43168 F 2022 Espinar 13.34 0 45.15
Merino43169 M 2022 Espinar 13.13 0 44.02
Merino43170 F 2022 Espinar 11.62 1.08 44.46
Merino43171 M 2022 Espinar 13.26 0.56 44.35
Merino43172 F 2022 Espinar 13.06 0 0
Merino43173 M 2022 Espinar 12.75 1.14 45.95
Merino43174 F 2022 Espinar 9.46 0 45.9
Merino43175 M 2022 Espinar 13.97 3.43 45.84
Merino43176 F 2022 Espinar 12.55 3.08 45.65
Merino43177 M 2022 Espinar 0 0 0
Merino43178 F 2022 Espinar 13.39 1.73 43.72
Merino43179 M 2022 Espinar 12.52 1.44 44.24
Merino43180 F 2022 Espinar 13.23 0 42.66
Merino43181 M 2022 Espinar 14.06 0 44.77
Merino43182 F 2022 Espinar 14.27 1.43 45.01
Merino43183 M 2022 Espinar 11.13 3.8 0
Merino43184 F 2022 Espinar 13.1 4.19 46.25
Merino43185 M 2022 Espinar 12.07 0 45.42
Merino43186 F 2022 Espinar 13.95 2.12 0
Merino43187 M 2022 Espinar 11.71 0.44 44.93
Merino43188 F 2022 Espinar 11.3 2.5 44.41
Merino43189 M 2022 Espinar 11.54 4.58 44.23
Merino43190 F 2022 Espinar 12.26 1.14 44.62
Merino43191 M 2022 Espinar 11.37 2.03 44.14
Merino43192 F 2022 Espinar 11.11 2.22 44.77
Merino43193 M 2022 Espinar 12.61 2.78 45.19
Merino43194 F 2022 Espinar 0 2.49 44.89
Merino43195 M 2022 Espinar 15.24 0 44.66
Merino43196 F 2022 Espinar 13.11 0.1 42.93
Merino43197 M 2022 Espinar 12.6 0 43.57
Merino43198 F 2022 Espinar 12.29 1.64 45.4
Merino43199 M 2022 Espinar 14.3 1.79 42.93
Merino43200 F 2022 Espinar 13.57 4.04 46.13
Merino43201 M 2022 Espinar 13.74 3.12 45.74
Merino43202 F 2022 Espinar 14.56 2.45 44.31
Merino43203 M 2022 Espinar 0 3.34 43.57
Merino43204 F 2022 Espinar 11.78 1.99 42.09
Merino43205 M 2022 Espinar 13.9 1.67 0
Merino43206 F 2022 Espinar 14.02 3.13 45.5
Merino43207 M 2022 Espinar 12.62 0.0300000000000002 0
Merino43208 F 2022 Espinar 13.1 0 43.62
Merino43209 M 2022 Espinar 0 2.21 45.28
Merino43210 F 2022 Espinar 12.61 1.26 45.91
Merino43211 M 2022 Espinar 13.82 0 0
Merino43212 F 2022 Espinar 13.59 0 45.63
Merino43213 M 2022 Espinar 11.66 6.63 0
Merino43214 F 2022 Espinar 15.03 1.82 43.78
Merino43215 M 2022 Espinar 12.86 1.77 43.4
Merino43216 F 2022 Espinar 12.18 2.86 0
Merino43217 M 2022 Espinar 13.16 3.67 44.54
Merino43218 F 2022 Espinar 12.91 3.01 44.02
Merino43219 M 2022 Espinar 0 1.8 0
Merino43220 F 2022 Espinar 13.5 1.7 42.34
Merino43221 M 2022 Espinar 12.37 0.6 45.61
Merino43222 F 2022 Espinar 13.76 0.9 0
Merino43223 M 2022 Espinar 13.71 3.4 45.11
Merino43224 F 2022 Espinar 13.06 3.58 45.71
Merino43225 M 2022 Espinar 12.51 2.87 45.89
Merino43226 F 2022 Espinar 0 0.32 0
Merino43227 M 2022 Espinar 12.79 0 46.05
Merino43228 F 2022 Espinar 12.11 0 44.45
Merino43229 M 2022 Espinar 14.45 2.3 44.76
Merino43230 F 2022 Espinar 12.7 3.79 45.03
Merino43231 M 2022 Espinar 12.56 1.92 44.63
Merino43232 F 2022 Espinar 14.87 1.37 43.78
Merino43233 M 2022 Espinar 14.53 3.38 44.45
