IId FId MId
Merino39384 0 Merino36364
Merino39385 Merino36027 Merino35660
Merino39386 Merino36027 Merino35660
Merino39387 Merino35855 Merino36222
Merino39388 Merino35855 Merino36222
Merino39389 Merino35623 Merino35848
Merino39390 Merino35623 Merino35848
Merino39391 Merino35793 Merino36530
Merino39392 Merino35793 Merino36530
Merino39393 Merino35675 Merino36528
Merino39394 Merino35675 Merino36528
Merino39395 Merino35481 Merino36078
Merino39396 0 Merino36078
Merino39397 Merino35675 Merino36180
Merino39398 Merino35675 0
Merino39399 Merino36001 Merino36170
Merino39400 Merino36001 Merino36170
Merino39401 Merino35481 Merino35586
Merino39402 Merino35481 Merino35586
Merino39403 Merino35837 Merino35858
Merino39404 Merino35837 Merino35858
Merino39405 Merino35623 Merino36374
Merino39406 0 Merino36374
Merino39407 Merino35947 Merino36218
Merino39408 Merino35947 0
Merino39409 Merino35591 Merino35818
Merino39410 0 Merino35818
Merino39411 Merino36027 Merino36202
Merino39412 Merino36027 Merino36202
Merino39413 Merino35623 Merino36534
Merino39414 0 0
Merino39415 Merino35891 Merino36424
Merino39416 0 Merino36424
Merino39417 Merino35947 Merino36158
Merino39418 Merino35947 Merino36158
Merino39419 Merino35731 Merino36214
Merino39420 Merino35731 Merino36214
Merino39421 0 Merino35496
Merino39422 Merino35591 Merino35496
Merino39423 Merino36479 Merino36462
Merino39424 Merino36479 Merino36462
Merino39425 Merino35627 Merino36016
Merino39426 Merino35627 Merino36016
Merino39427 Merino36339 Merino35646
Merino39428 Merino36339 Merino35646
Merino39429 Merino35591 Merino35878
Merino39430 Merino35591 Merino35878
Merino39431 Merino36373 0
Merino39432 0 Merino35536
Merino39433 0 Merino36230
Merino39434 Merino35977 Merino36230
Merino39435 Merino35407 Merino35528
Merino39436 Merino35407 Merino35528
Merino39437 Merino35591 Merino36102
Merino39438 Merino35591 Merino36102
Merino39439 Merino35847 Merino35662
Merino39440 Merino35847 0
Merino39441 0 Merino36182
Merino39442 Merino36373 Merino36182
Merino39443 Merino35647 Merino36436
Merino39444 Merino35647 Merino36436
Merino39445 0 Merino35996
Merino39446 Merino35851 Merino35996
Merino39447 Merino35627 Merino36430
Merino39448 Merino35627 Merino36430
Merino39449 Merino36339 Merino35682
Merino39450 Merino36339 0
Merino39451 Merino36059 Merino36282
Merino39452 Merino36059 Merino36282
Merino39453 Merino36479 Merino35816
Merino39454 Merino36479 Merino35816
Merino39455 Merino35847 Merino35448
Merino39456 Merino35847 Merino35448
Merino39457 Merino36111 Merino36264
Merino39458 0 Merino36264
Merino39459 Merino35627 Merino35734
Merino39460 Merino35627 0
Merino39461 Merino35891 Merino35786
Merino39462 Merino35891 Merino35786
Merino39463 Merino35947 Merino36274
Merino39464 Merino35947 Merino36274
Merino39465 Merino35481 Merino35794
Merino39466 Merino35481 Merino35794
Merino39467 Merino35515 Merino36336
Merino39468 Merino35515 Merino36336
Merino39469 0 0
Merino39470 Merino36027 Merino36056
Merino39471 Merino35907 Merino36556
Merino39472 Merino35907 Merino36556
Merino39473 Merino35891 Merino35478
Merino39474 Merino35891 Merino35478
Merino39475 Merino35977 Merino35708
Merino39476 Merino35977 Merino35708
Merino39477 Merino35907 Merino35464
Merino39478 Merino35907 Merino35464
Merino39479 Merino35847 Merino36570
Merino39480 Merino35847 Merino36570
Merino39481 Merino35731 Merino36444
Merino39482 Merino35731 Merino36444
Merino39483 0 Merino36164
Merino39484 Merino35855 Merino36164
Merino39485 Merino36479 Merino36318
Merino39486 0 0
Merino39487 Merino35855 Merino36152
Merino39488 Merino35855 Merino36152
Merino39489 Merino35683 Merino35404
Merino39490 0 Merino35404
Merino39491 Merino35977 Merino36316
Merino39492 Merino35977 Merino36316
Merino39493 Merino35627 Merino36248
Merino39494 Merino35627 Merino36248
Merino39495 Merino36001 0
Merino39496 Merino36001 Merino36112
Merino39497 Merino35847 Merino35642
Merino39498 Merino35847 Merino35642
Merino39499 0 Merino36306
Merino39500 0 0
Merino39501 Merino35647 Merino36404
Merino39502 0 Merino36404
Merino39503 0 Merino36226
Merino39504 Merino35977 Merino36226
Merino39505 Merino35627 Merino36446
Merino39506 Merino35627 Merino36446
Merino39507 Merino35623 Merino36478
Merino39508 Merino35623 Merino36478
Merino39509 Merino35481 0
Merino39510 Merino35481 Merino35954
Merino39511 Merino35907 Merino35598
Merino39512 Merino35907 Merino35598
Merino39513 0 Merino35820
Merino39514 Merino35675 Merino35820
Merino39515 Merino36479 Merino36012
Merino39516 Merino36479 Merino36012
Merino39517 Merino35567 Merino36194
Merino39518 Merino35567 Merino36194
Merino39519 Merino36339 Merino36520
Merino39520 Merino36339 Merino36520
Merino39521 Merino35957 Merino36010
Merino39522 Merino35957 Merino36010
Merino39523 Merino36027 Merino35640
Merino39524 0 Merino35640
Merino39525 Merino35683 Merino35632
Merino39526 Merino35683 Merino35632
Merino39527 Merino35647 Merino36038
Merino39528 Merino35647 Merino36038
Merino39529 Merino35731 Merino36502
Merino39530 0 Merino36502
Merino39531 0 Merino36000
Merino39532 0 Merino36000
Merino39533 Merino35903 Merino35810
Merino39534 Merino35903 Merino35810
Merino39535 Merino36479 Merino36562
Merino39536 Merino36479 Merino36562
Merino39537 Merino36059 Merino36524
Merino39538 0 Merino36524
Merino39539 Merino35623 Merino35454
Merino39540 0 Merino35454
Merino39541 0 Merino36428
Merino39542 Merino35591 Merino36428
Merino39543 Merino35683 Merino35546
Merino39544 Merino35683 Merino35546
Merino39545 0 Merino35392
Merino39546 Merino35793 Merino35392
Merino39547 Merino36479 Merino36308
Merino39548 Merino36479 Merino36308
Merino39549 0 Merino36438
Merino39550 Merino36111 Merino36438
Merino39551 Merino35793 Merino36398
Merino39552 0 Merino36398
Merino39553 0 Merino35780
Merino39554 Merino35837 Merino35780
Merino39555 0 Merino35514
Merino39556 Merino35715 Merino35514
Merino39557 0 Merino36090
Merino39558 Merino35891 Merino36090
Merino39559 Merino35837 Merino35396
Merino39560 Merino35837 Merino35396
Merino39561 Merino36373 Merino36082
Merino39562 0 Merino36082
Merino39563 Merino35793 Merino36176
Merino39564 Merino35793 Merino36176
Merino39565 Merino35793 Merino35664
Merino39566 Merino35793 Merino35664
Merino39567 Merino35623 Merino36328
Merino39568 Merino35623 Merino36328
Merino39569 0 Merino35972
Merino39570 0 Merino35972
Merino39571 Merino35891 Merino36134
Merino39572 0 Merino36134
Merino39573 Merino35623 Merino36096
Merino39574 0 Merino36096
Merino39575 Merino35683 Merino35962
Merino39576 Merino35683 Merino35962
Merino39577 Merino35481 Merino36070
Merino39578 Merino35481 Merino36070
Merino39579 Merino36111 Merino36402
Merino39580 0 Merino36402
Merino39581 Merino36027 Merino35572
Merino39582 0 Merino35572
Merino39583 0 Merino36050
Merino39584 Merino35903 Merino36050
Merino39585 Merino35957 Merino36018
Merino39586 Merino35957 Merino36018
Merino39587 0 Merino36058
Merino39588 Merino35623 Merino36058
Merino39589 0 Merino36408
Merino39590 Merino35957 Merino36408
Merino39591 Merino35623 Merino35474
Merino39592 0 Merino35474
Merino39593 Merino35567 Merino35420
Merino39594 Merino35567 Merino35420
Merino39595 0 Merino35974
Merino39596 Merino35515 Merino35974
Merino39597 Merino35837 Merino36298
Merino39598 Merino35837 Merino36298
Merino39599 0 Merino36186
Merino39600 Merino35847 Merino36186
Merino39601 Merino35907 Merino35488
Merino39602 0 Merino35488
Merino39603 Merino35675 0
Merino39604 0 Merino36552
Merino39605 0 Merino35410
Merino39606 0 Merino35410
Merino39607 Merino35907 Merino35742
Merino39608 0 Merino35742
Merino39609 Merino36059 Merino36426
Merino39610 Merino36059 Merino36426
Merino39611 Merino35407 Merino36026
Merino39612 0 Merino36026
Merino39613 Merino36339 Merino36390
Merino39614 Merino36339 Merino36390
Merino39615 Merino35407 Merino36410
Merino39616 Merino35407 Merino36410
Merino39617 Merino35977 Merino36516
Merino39618 Merino35977 Merino36516
Merino39619 Merino35567 Merino35978
Merino39620 Merino35567 Merino35978
Merino39621 Merino35675 Merino36590
Merino39622 Merino35675 Merino36590
Merino39623 0 Merino36332
Merino39624 Merino35891 Merino36332
Merino39625 0 Merino36480
Merino39626 Merino36479 Merino36480
Merino39627 Merino35591 Merino35610
Merino39628 Merino35591 Merino35610
Merino39629 Merino35623 Merino35578
Merino39630 Merino35623 Merino35578
Merino39631 Merino36339 Merino35740
Merino39632 Merino36339 Merino35740
Merino39633 0 Merino35426
Merino39634 Merino35903 Merino35426
Merino39635 Merino35515 Merino36290
Merino39636 Merino35515 Merino36290
Merino39637 Merino35947 Merino36476
Merino39638 Merino35947 Merino36476
Merino39639 Merino35715 0
Merino39640 Merino35715 Merino35440
Merino39641 0 Merino35920
Merino39642 Merino35977 Merino35920
Merino39643 Merino35837 Merino36100
Merino39644 Merino35837 Merino36100
Merino39645 Merino35481 Merino36568
Merino39646 Merino35481 Merino36568
Merino39647 Merino35647 Merino35938
Merino39648 Merino35647 Merino35938
Merino39649 Merino36373 Merino35504
Merino39650 Merino36373 Merino35504
Merino39651 0 Merino36356
Merino39652 0 0
Merino39653 0 Merino36492
Merino39654 0 Merino36492
Merino39655 Merino35623 Merino35674
Merino39656 Merino35623 Merino35674
Merino39657 Merino36027 Merino35446
Merino39658 Merino36027 Merino35446
Merino39659 Merino36479 Merino35946
Merino39660 Merino36479 Merino35946
Merino39661 Merino35623 Merino36232
Merino39662 Merino35623 Merino36232
Merino39663 Merino35793 Merino36278
Merino39664 Merino35793 Merino36278
Merino39665 0 Merino36496
Merino39666 Merino35891 Merino36496
Merino39667 Merino35977 Merino35726
Merino39668 Merino35977 Merino35726
Merino39669 Merino35715 Merino35834
Merino39670 Merino35715 Merino35834
Merino39671 0 0
Merino39672 Merino35957 Merino36064
Merino39673 Merino35793 Merino35870
Merino39674 Merino35793 Merino35870
Merino39675 0 Merino36160
Merino39676 Merino35977 Merino36160
Merino39677 Merino36339 Merino35590
Merino39678 Merino36339 Merino35590
Merino39679 Merino35591 Merino36396
Merino39680 Merino35591 Merino36396
Merino39681 Merino36479 Merino35458
Merino39682 Merino36479 Merino35458
Merino39683 0 Merino36254
Merino39684 Merino35837 Merino36254
Merino39685 0 Merino35900
Merino39686 0 Merino35900
Merino39687 Merino35907 Merino35800
Merino39688 Merino35907 Merino35800
Merino39689 0 Merino36314
Merino39690 0 Merino36314
Merino39691 Merino35515 Merino36212
Merino39692 Merino35515 Merino36212
Merino39693 0 Merino35542
Merino39694 Merino35891 Merino35542
Merino39695 Merino35627 Merino35936
Merino39696 Merino35627 Merino35936
Merino39697 Merino35947 Merino36586
Merino39698 0 Merino36586
Merino39699 Merino36027 Merino36140
Merino39700 Merino36027 Merino36140
Merino39701 Merino35627 Merino36188
Merino39702 Merino35627 Merino36188
Merino39703 0 Merino36392
Merino39704 Merino35977 Merino36392
Merino39705 Merino35977 Merino35486
Merino39706 Merino35977 Merino35486
Merino39707 Merino35957 Merino35470
Merino39708 Merino35957 Merino35470
Merino39709 Merino35675 Merino35852
Merino39710 Merino35675 Merino35852
Merino39711 0 Merino36418
Merino39712 0 Merino36418
Merino39713 Merino35947 Merino36382
Merino39714 0 Merino36382
Merino39715 Merino35891 Merino35696
Merino39716 Merino35891 Merino35696
Merino39717 Merino35731 Merino36192
Merino39718 Merino35731 Merino36192
Merino39719 Merino36111 Merino36386
Merino39720 Merino36111 Merino36386
Merino39721 0 Merino35990
Merino39722 Merino35567 Merino35990
Merino39723 Merino35715 Merino36200
Merino39724 0 Merino36200
Merino39725 Merino35591 Merino36006
Merino39726 0 Merino36006
Merino39727 Merino35855 Merino35676
Merino39728 Merino35855 Merino35676
Merino39729 Merino35947 Merino35956
Merino39730 Merino35947 Merino35956
Merino39731 Merino35947 Merino36536
Merino39732 Merino35947 Merino36536
Merino39733 Merino36027 Merino35960
Merino39734 Merino36027 Merino35960
Merino39735 Merino35891 Merino35424
Merino39736 Merino35891 Merino35424
Merino39737 Merino36479 Merino36406
Merino39738 Merino36479 Merino36406
Merino39739 Merino35683 Merino35710
Merino39740 0 Merino35710
Merino39741 Merino36373 Merino35618
Merino39742 Merino36373 Merino35618
Merino39743 0 0
Merino39744 Merino35623 Merino35952
Merino39745 Merino35837 Merino36548
Merino39746 0 0
Merino39747 Merino35627 Merino36086
Merino39748 Merino35627 Merino36086
Merino39749 Merino35567 Merino35746
Merino39750 0 Merino35746
Merino39751 0 Merino35828
Merino39752 0 Merino35828
Merino39753 Merino35647 Merino35600
Merino39754 Merino35647 Merino35600
Merino39755 Merino35957 Merino35724
Merino39756 Merino35957 Merino35724
Merino39757 Merino35481 Merino35604
Merino39758 Merino35481 Merino35604
Merino39759 0 Merino35406
Merino39760 0 Merino35406
Merino39761 Merino35683 Merino36320
Merino39762 Merino35683 Merino36320
Merino39763 Merino35847 Merino36244
Merino39764 Merino35847 Merino36244
Merino39765 Merino35903 Merino36104
Merino39766 Merino35903 Merino36104
Merino39767 Merino35837 Merino36116
Merino39768 Merino35837 Merino36116
Merino39769 0 Merino35836
Merino39770 Merino35683 Merino35836
Merino39771 Merino35715 Merino35570
Merino39772 Merino35715 Merino35570
Merino39773 Merino35837 Merino35634
Merino39774 Merino35837 Merino35634
Merino39775 0 Merino35690
Merino39776 Merino35891 Merino35690
Merino39777 Merino36059 Merino36020
Merino39778 Merino36059 0
Merino39779 Merino36059 Merino35884
Merino39780 Merino36059 Merino35884
Merino39781 Merino36479 Merino36350
Merino39782 Merino36479 0
Merino39783 Merino35957 Merino35650
Merino39784 Merino35957 Merino35650
Merino39785 0 Merino35964
Merino39786 Merino35957 Merino35964
Merino39787 0 Merino36080
Merino39788 Merino35675 Merino36080
Merino39789 0 Merino35616
Merino39790 0 Merino35616
Merino39791 0 Merino37424
Merino39792 0 Merino37424
Merino39793 Merino39125 Merino37496
Merino39794 Merino39125 Merino37496
Merino39795 Merino39363 Merino37392
Merino39796 0 Merino37392
Merino39797 Merino39237 Merino37422
Merino39798 Merino39237 Merino37422
Merino39799 Merino39013 Merino37826
Merino39800 Merino39013 Merino37826
Merino39801 0 Merino37530
Merino39802 Merino39101 Merino37530
Merino39803 Merino39125 Merino36958
Merino39804 Merino39125 Merino36958
Merino39805 Merino39421 Merino37558
Merino39806 Merino39421 Merino37558
Merino39807 0 Merino37798
Merino39808 Merino39173 Merino37798
Merino39809 Merino39363 Merino38130
Merino39810 0 Merino38130
Merino39811 0 Merino38172
Merino39812 Merino39343 Merino38172
Merino39813 Merino39119 Merino37446
Merino39814 Merino39119 Merino37446
Merino39815 Merino38949 Merino37632
Merino39816 Merino38949 Merino37632
Merino39817 Merino39589 Merino37434
Merino39818 Merino39589 Merino37434
Merino39819 Merino39237 Merino37562
Merino39820 0 Merino37562
Merino39821 Merino39755 Merino37672
Merino39822 Merino39755 Merino37672
Merino39823 Merino39125 Merino38136
Merino39824 0 Merino38136
Merino39825 Merino39755 Merino37576
Merino39826 Merino39755 Merino37576
Merino39827 Merino39755 0
Merino39828 Merino39755 Merino37394
Merino39829 Merino38677 Merino37582
Merino39830 Merino38677 Merino37582
Merino39831 Merino38949 Merino37944
Merino39832 Merino38949 Merino37944
Merino39833 Merino38961 Merino37868
Merino39834 0 Merino37868
Merino39835 Merino39121 Merino37330
Merino39836 Merino39121 Merino37330
Merino39837 Merino38945 Merino37444
Merino39838 Merino38945 Merino37444
Merino39839 Merino39363 Merino37436
Merino39840 Merino39363 Merino37436
Merino39841 0 Merino36620
Merino39842 0 Merino36620
Merino39843 0 Merino37662
Merino39844 Merino38945 Merino37662
Merino39845 Merino38703 Merino38028
Merino39846 0 Merino38028
Merino39847 Merino39363 Merino37828
Merino39848 Merino39363 Merino37828
Merino39849 Merino39701 Merino37442
Merino39850 Merino39701 Merino37442
Merino39851 Merino39757 Merino37736
Merino39852 Merino39757 Merino37736
Merino39853 Merino39755 Merino37580
Merino39854 Merino39755 Merino37580
Merino39855 Merino39343 Merino37724
Merino39856 Merino39343 Merino37724
Merino39857 Merino39237 Merino37832
Merino39858 Merino39237 Merino37832
Merino39859 Merino38949 Merino38128
Merino39860 Merino38949 Merino38128
Merino39861 0 Merino37362
Merino39862 Merino38901 Merino37362
Merino39863 0 Merino37346
Merino39864 Merino38949 Merino37346
Merino39865 0 Merino37406
Merino39866 Merino39119 Merino37406
Merino39867 Merino39101 Merino37720
Merino39868 0 Merino37720
Merino39869 Merino39037 Merino37936
Merino39870 Merino39037 Merino37936
Merino39871 Merino39505 Merino37704
Merino39872 Merino39505 Merino37704
Merino39873 0 Merino37556
Merino39874 0 Merino37556
Merino39875 Merino39505 Merino37450
Merino39876 Merino39505 Merino37450
Merino39877 Merino38923 Merino38006
Merino39878 0 Merino38006
Merino39879 Merino39363 0
Merino39880 Merino39363 Merino37748
Merino39881 Merino39121 Merino37486
Merino39882 Merino39121 Merino37486
Merino39883 0 0
Merino39884 Merino39101 Merino37498
Merino39885 Merino39013 Merino38032
Merino39886 Merino39013 Merino38032
Merino39887 Merino38909 Merino37666
Merino39888 Merino38909 Merino37666
Merino39889 Merino38949 Merino37430
Merino39890 Merino38949 Merino37430
Merino39891 Merino39701 Merino37610
Merino39892 Merino39701 Merino37610
Merino39893 0 Merino37988
Merino39894 Merino39037 0
Merino39895 Merino39101 Merino37754
Merino39896 Merino39101 Merino37754
Merino39897 0 Merino37400
Merino39898 Merino39037 Merino37400
Merino39899 Merino38703 0
Merino39900 Merino38703 Merino37328
Merino39901 Merino39145 Merino38152
Merino39902 Merino39145 Merino38152
Merino39903 Merino39101 Merino38002
Merino39904 Merino39101 Merino38002
Merino39905 0 0
Merino39906 Merino39701 Merino37508
